True_Label,Predicted_Label,Probability_<=50K,Probability_>50K,Correct
<=50K,<=50K,0.9887793619298643,0.011220638070135725,1
<=50K,<=50K,0.9995018659402403,0.0004981340597597271,1
<=50K,<=50K,0.995615035943799,0.00438496405620105,1
<=50K,<=50K,0.998442886308009,0.0015571136919911087,1
<=50K,<=50K,0.999957947441024,4.205255897601157e-05,1
<=50K,<=50K,0.9999425391118211,5.746088817891599e-05,1
<=50K,<=50K,0.9999635972663139,3.640273368605774e-05,1
<=50K,<=50K,0.946721407685305,0.0532785923146951,1
<=50K,<=50K,0.9986577085080837,0.0013422914919164238,1
<=50K,<=50K,0.999761208301105,0.00023879169889492324,1
<=50K,<=50K,0.9995327266340717,0.00046727336592837396,1
<=50K,<=50K,0.9989183432335808,0.0010816567664192938,1
<=50K,<=50K,0.9622768414804129,0.03772315851958713,1
<=50K,<=50K,0.997624558746667,0.002375441253333049,1
<=50K,<=50K,0.9926064483434203,0.007393551656579812,1
>50K,<=50K,0.708074104699024,0.29192589530097607,0
<=50K,<=50K,0.7680433373464362,0.23195666265356385,1
<=50K,<=50K,0.9306266749276194,0.06937332507238066,1
>50K,>50K,0.36998908125632773,0.6300109187436723,1
>50K,>50K,0.08220771440949441,0.9177922855905056,1
<=50K,<=50K,0.9464739713509622,0.053526028649037674,1
<=50K,<=50K,0.9999689213889565,3.1078611043587e-05,1
>50K,>50K,0.19863593662606202,0.801364063373938,1
<=50K,>50K,0.45286051470379884,0.5471394852962012,0
<=50K,<=50K,0.9754236210692994,0.024576378930700676,1
<=50K,<=50K,0.9999312244199879,6.87755800120609e-05,1
<=50K,<=50K,0.9995175733674799,0.0004824266325200392,1
<=50K,>50K,0.1433403296088446,0.8566596703911554,0
<=50K,<=50K,0.9814507294458045,0.018549270554195505,1
<=50K,<=50K,0.9999683652606273,3.163473937270933e-05,1
<=50K,<=50K,0.99152873166841,0.008471268331589966,1
<=50K,<=50K,0.9762933985030714,0.023706601496928537,1
<=50K,>50K,0.008981581569138357,0.9910184184308618,0
>50K,<=50K,0.7623658734158868,0.23763412658411318,0
<=50K,<=50K,0.9998957604512501,0.00010423954875000991,1
>50K,>50K,0.32487405880896686,0.6751259411910331,1
<=50K,<=50K,0.9948965711644412,0.0051034288355589295,1
<=50K,<=50K,0.9912946633766822,0.008705336623317746,1
<=50K,>50K,0.30901996983945895,0.6909800301605411,0
<=50K,>50K,0.19729046322318247,0.8027095367768176,0
>50K,<=50K,0.9950400653491809,0.004959934650819018,0
<=50K,>50K,0.31065134820573487,0.6893486517942652,0
<=50K,<=50K,0.9453936370611774,0.054606362938822504,1
<=50K,>50K,0.04181260878451131,0.9581873912154887,0
<=50K,<=50K,0.9816410818139119,0.018358918186088168,1
<=50K,<=50K,0.99087015983137,0.009129840168630119,1
<=50K,<=50K,0.9954488510969893,0.004551148903010687,1
<=50K,<=50K,0.9040774283918641,0.09592257160813587,1
<=50K,>50K,0.013100275230830336,0.9868997247691697,0
<=50K,<=50K,0.9816851695689931,0.018314830431006953,1
>50K,>50K,0.30446817914372637,0.6955318208562736,1
<=50K,<=50K,0.999992836571073,7.163428926936653e-06,1
>50K,>50K,0.2129452918009909,0.787054708199009,1
<=50K,>50K,0.22719092209769676,0.7728090779023032,0
>50K,>50K,0.04384103692389807,0.9561589630761019,1
<=50K,<=50K,0.5390338551619156,0.46096614483808435,1
<=50K,<=50K,0.9999535917075084,4.6408292491627185e-05,1
<=50K,<=50K,0.9998940493691316,0.00010595063086844677,1
<=50K,<=50K,0.9981453343884716,0.0018546656115283893,1
<=50K,<=50K,0.9999709278752376,2.9072124762475245e-05,1
<=50K,<=50K,0.9337639164646938,0.06623608353530608,1
<=50K,<=50K,0.9437240194698913,0.05627598053010881,1
>50K,>50K,0.03065108803784569,0.9693489119621542,1
<=50K,>50K,0.2898898118432016,0.7101101881567984,0
>50K,>50K,0.1601005433894672,0.8398994566105329,1
<=50K,<=50K,0.6280973076153908,0.37190269238460916,1
<=50K,<=50K,0.7196844950185701,0.2803155049814298,1
>50K,>50K,0.18210715353655774,0.8178928464634423,1
<=50K,<=50K,0.9998856438018721,0.00011435619812793442,1
<=50K,<=50K,0.8237124697816668,0.17628753021833327,1
<=50K,<=50K,0.9927842203075561,0.007215779692443967,1
<=50K,<=50K,0.9998323017714786,0.00016769822852132538,1
<=50K,<=50K,0.5072241925525718,0.4927758074474282,1
>50K,<=50K,0.9872342428948706,0.012765757105129475,0
<=50K,<=50K,0.998863392768315,0.0011366072316850568,1
<=50K,<=50K,0.9877144366167347,0.012285563383265205,1
>50K,>50K,0.058188509800541285,0.9418114901994586,1
>50K,>50K,0.011447963496862595,0.9885520365031374,1
>50K,>50K,0.4180969750435821,0.5819030249564179,1
<=50K,<=50K,0.5073528605524297,0.49264713944757027,1
<=50K,<=50K,0.9972581192994618,0.002741880700538192,1
<=50K,<=50K,0.999079071400093,0.0009209285999071033,1
<=50K,>50K,0.2925172537630471,0.707482746236953,0
<=50K,<=50K,0.9999943323120698,5.667687930250348e-06,1
<=50K,>50K,0.49611306371396163,0.5038869362860384,0
>50K,>50K,0.15756568993346376,0.8424343100665362,1
<=50K,>50K,0.13305691759559393,0.866943082404406,0
>50K,>50K,0.08799673455687576,0.9120032654431243,1
>50K,>50K,0.11262093881785913,0.8873790611821408,1
>50K,<=50K,0.5065785825584193,0.49342141744158075,0
<=50K,<=50K,0.9999980684180123,1.931581987754344e-06,1
>50K,>50K,0.024549349706098875,0.9754506502939011,1
<=50K,<=50K,0.9752392072968765,0.0247607927031235,1
>50K,<=50K,0.7779667171735253,0.22203328282647478,0
<=50K,<=50K,0.9997673832515875,0.00023261674841260776,1
<=50K,<=50K,0.9840153125200453,0.015984687479954737,1
<=50K,<=50K,0.9937901168692116,0.006209883130788318,1
<=50K,<=50K,0.9287859131302033,0.07121408686979674,1
<=50K,<=50K,0.9999967072120564,3.292787943684258e-06,1
<=50K,<=50K,0.9973115936008253,0.0026884063991747557,1
<=50K,>50K,0.44120519002809633,0.5587948099719037,0
<=50K,<=50K,0.7180578560636716,0.2819421439363284,1
>50K,<=50K,0.9486366195439305,0.05136338045606938,0
<=50K,<=50K,0.8763315689716568,0.12366843102834323,1
<=50K,<=50K,0.9945542919296884,0.005445708070311674,1
<=50K,<=50K,0.5163260108955813,0.48367398910441867,1
<=50K,<=50K,0.9590720568506338,0.04092794314936626,1
<=50K,<=50K,0.9639837811260945,0.03601621887390553,1
<=50K,<=50K,0.9999718042657348,2.819573426519481e-05,1
>50K,>50K,0.1922476465965426,0.8077523534034574,1
>50K,>50K,0.2420982023494908,0.7579017976505091,1
<=50K,<=50K,0.9218521050978375,0.07814789490216238,1
<=50K,>50K,0.10476712321823313,0.8952328767817668,0
<=50K,<=50K,0.8200586277928895,0.17994137220711048,1
<=50K,<=50K,0.9996319478995918,0.00036805210040831784,1
<=50K,<=50K,0.9956931552532788,0.004306844746721111,1
<=50K,<=50K,0.9994618574670492,0.0005381425329508375,1
<=50K,>50K,0.04676317207169019,0.9532368279283098,0
<=50K,<=50K,0.6561995046601675,0.3438004953398324,1
<=50K,<=50K,0.999953977549622,4.602245037809043e-05,1
<=50K,<=50K,0.9974362455520199,0.0025637544479799866,1
>50K,>50K,0.10108448634280585,0.898915513657194,1
<=50K,<=50K,0.9997040027489643,0.0002959972510357048,1
<=50K,<=50K,0.5819320686605889,0.418067931339411,1
<=50K,<=50K,0.9998970722487623,0.00010292775123760501,1
<=50K,<=50K,0.9806192716750461,0.01938072832495388,1
>50K,<=50K,0.919443831549023,0.08055616845097698,0
<=50K,<=50K,0.9960134891824651,0.003986510817534811,1
<=50K,<=50K,0.9947077952551621,0.005292204744837989,1
<=50K,<=50K,0.8351051849024654,0.16489481509753462,1
>50K,>50K,0.04139837957843284,0.958601620421567,1
<=50K,>50K,0.17475858298067495,0.8252414170193251,0
<=50K,<=50K,0.9927452485168732,0.007254751483126756,1
<=50K,<=50K,0.9748142091528521,0.025185790847147848,1
>50K,>50K,0.03297031403325325,0.9670296859667467,1
<=50K,<=50K,0.8700429493531028,0.12995705064689725,1
<=50K,<=50K,0.9986126663338478,0.001387333666152269,1
<=50K,<=50K,0.6350069267701021,0.3649930732298978,1
>50K,>50K,0.21076091635456984,0.7892390836454302,1
<=50K,<=50K,0.9929848642880971,0.007015135711902932,1
<=50K,<=50K,0.9467968003411628,0.05320319965883728,1
<=50K,<=50K,0.9991101108334524,0.0008898891665475474,1
<=50K,<=50K,0.9967334156123173,0.0032665843876826532,1
<=50K,<=50K,0.9705759561409364,0.029424043859063494,1
<=50K,>50K,0.0557946459950744,0.9442053540049256,0
<=50K,<=50K,0.9999802493422902,1.975065770977303e-05,1
>50K,>50K,0.3664808788689043,0.6335191211310957,1
<=50K,<=50K,0.9994948301867652,0.0005051698132348139,1
>50K,>50K,0.004586642800234947,0.9954133571997651,1
<=50K,<=50K,0.9977942968504683,0.0022057031495317887,1
<=50K,<=50K,0.9999906825488261,9.317451173855114e-06,1
<=50K,<=50K,0.9982908755717316,0.0017091244282683503,1
<=50K,<=50K,0.9843305291178575,0.015669470882142447,1
<=50K,<=50K,0.9998157604157137,0.00018423958428615897,1
>50K,>50K,0.0739286453566238,0.9260713546433762,1
>50K,>50K,0.3078804354195256,0.6921195645804744,1
>50K,>50K,0.16675421785456043,0.8332457821454395,1
<=50K,<=50K,0.9074027364636938,0.09259726353630623,1
<=50K,<=50K,0.9463172577978021,0.053682742202197896,1
<=50K,<=50K,0.9860149013586916,0.013985098641308369,1
<=50K,<=50K,0.9915129705342507,0.008487029465749408,1
<=50K,<=50K,0.9896545360058902,0.010345463994109908,1
<=50K,>50K,0.48934514666822354,0.5106548533317764,0
<=50K,<=50K,0.9999333400223116,6.665997768849459e-05,1
<=50K,<=50K,0.8746351917557947,0.1253648082442053,1
>50K,>50K,0.010652600453127258,0.9893473995468727,1
>50K,>50K,0.01795027575316023,0.9820497242468397,1
<=50K,<=50K,0.9999874413263441,1.2558673655866136e-05,1
<=50K,<=50K,0.9998995623300745,0.0001004376699254183,1
>50K,>50K,0.30384859794135255,0.6961514020586475,1
<=50K,<=50K,0.6734912020001169,0.326508797999883,1
<=50K,<=50K,0.8336043529591842,0.16639564704081583,1
<=50K,<=50K,0.8656796082759427,0.13432039172405738,1
<=50K,<=50K,0.9780910247605907,0.02190897523940918,1
<=50K,<=50K,0.9996199059695211,0.00038009403047892807,1
>50K,>50K,0.08999694835818316,0.9100030516418168,1
<=50K,<=50K,0.7977757594273405,0.20222424057265956,1
<=50K,<=50K,0.999043565950489,0.0009564340495109625,1
>50K,>50K,0.276315651542583,0.723684348457417,1
<=50K,>50K,0.06835955689363446,0.9316404431063655,0
<=50K,<=50K,0.5271445951416379,0.4728554048583621,1
<=50K,<=50K,0.9978736866261593,0.0021263133738408063,1
<=50K,<=50K,0.9985885238334019,0.001411476166598047,1
<=50K,<=50K,0.9735892014187304,0.026410798581269705,1
<=50K,<=50K,0.987033769729323,0.012966230270677049,1
>50K,>50K,0.38993573406416626,0.6100642659358337,1
<=50K,<=50K,0.9994929972150545,0.0005070027849455734,1
<=50K,<=50K,0.9996642827597776,0.00033571724022245176,1
<=50K,<=50K,0.9998576834398873,0.00014231656011266545,1
<=50K,<=50K,0.9418253758507162,0.058174624149283684,1
<=50K,<=50K,0.9870497687120668,0.012950231287933137,1
<=50K,<=50K,0.9935578023593238,0.006442197640676113,1
>50K,>50K,0.062019762630145386,0.9379802373698546,1
<=50K,>50K,0.44853518098101564,0.5514648190189845,0
<=50K,<=50K,0.9997844190095067,0.00021558099049327973,1
>50K,>50K,0.021641625360585448,0.9783583746394147,1
<=50K,<=50K,0.9987686598824986,0.0012313401175014181,1
<=50K,<=50K,0.9856514322790878,0.014348567720912222,1
>50K,>50K,0.0331704449852283,0.9668295550147716,1
>50K,<=50K,0.6461426204635777,0.35385737953642227,0
>50K,>50K,0.24369385726545262,0.7563061427345473,1
<=50K,<=50K,0.9871730332154962,0.01282696678450393,1
<=50K,<=50K,0.9998794597811625,0.00012054021883732357,1
<=50K,<=50K,0.976639723825314,0.023360276174685876,1
<=50K,<=50K,0.9997369806513163,0.0002630193486837043,1
<=50K,<=50K,0.9985409272715378,0.0014590727284622901,1
<=50K,>50K,0.005639668414157487,0.9943603315858425,0
<=50K,>50K,0.3674147883194958,0.6325852116805042,0
<=50K,<=50K,0.9999770691364688,2.2930863531233264e-05,1
<=50K,<=50K,0.9907146364690382,0.009285363530961816,1
<=50K,>50K,0.36385759521568417,0.6361424047843159,0
<=50K,<=50K,0.9999283018577888,7.169814221129189e-05,1
>50K,>50K,0.0760900682071337,0.9239099317928664,1
<=50K,>50K,0.35357560556730894,0.6464243944326911,0
<=50K,<=50K,0.9992917474402417,0.0007082525597582604,1
>50K,>50K,0.11918729735455989,0.8808127026454402,1
<=50K,<=50K,0.9999881748000305,1.1825199969533729e-05,1
<=50K,>50K,0.08618261301975465,0.9138173869802453,0
<=50K,>50K,0.26345676007306884,0.7365432399269312,0
<=50K,<=50K,0.999663616978032,0.0003363830219679961,1
>50K,<=50K,0.7059352943277218,0.2940647056722781,0
<=50K,<=50K,0.9718697750431666,0.028130224956833323,1
<=50K,<=50K,0.9964191044817812,0.003580895518218856,1
>50K,>50K,0.030715375502166284,0.9692846244978337,1
<=50K,<=50K,0.9957355716375543,0.004264428362445727,1
<=50K,<=50K,0.9998627569098995,0.00013724309010052014,1
<=50K,>50K,0.3153199962699175,0.6846800037300824,0
>50K,<=50K,0.5641282652232525,0.4358717347767474,0
<=50K,>50K,0.10901067836793538,0.8909893216320646,0
<=50K,<=50K,0.9986202975718199,0.001379702428180229,1
<=50K,<=50K,0.9898349738861969,0.010165026113803162,1
<=50K,<=50K,0.9982104848250414,0.0017895151749586543,1
<=50K,<=50K,0.9539594884901165,0.04604051150988349,1
<=50K,<=50K,0.999853701489627,0.0001462985103730798,1
<=50K,<=50K,0.9554415198788513,0.04455848012114876,1
<=50K,<=50K,0.9946837462268893,0.0053162537731107325,1
<=50K,<=50K,0.9999846964413722,1.5303558627927176e-05,1
>50K,>50K,0.21949590257457022,0.7805040974254298,1
<=50K,>50K,0.4096126040705971,0.5903873959294029,0
<=50K,>50K,0.12335217482895199,0.8766478251710481,0
<=50K,<=50K,0.9725911062936358,0.027408893706364318,1
<=50K,>50K,0.16156493555379195,0.8384350644462081,0
>50K,>50K,0.08287886237372133,0.9171211376262786,1
<=50K,<=50K,0.9999851287460615,1.4871253938538436e-05,1
>50K,>50K,0.008638179697887792,0.9913618203021123,1
<=50K,<=50K,0.9914521931934732,0.008547806806526876,1
<=50K,>50K,0.34917473332994314,0.6508252666700568,0
<=50K,<=50K,0.642720461147543,0.3572795388524571,1
<=50K,<=50K,0.9990166272292109,0.000983372770789075,1
<=50K,<=50K,0.9998571603616895,0.00014283963831046394,1
<=50K,>50K,0.2680264175648225,0.7319735824351776,0
<=50K,>50K,0.09421984770642043,0.9057801522935796,0
<=50K,<=50K,0.9990111462335479,0.000988853766452133,1
<=50K,<=50K,0.9617262034193912,0.038273796580608845,1
<=50K,<=50K,0.9995043202095435,0.000495679790456484,1
<=50K,<=50K,0.9759787394136685,0.024021260586331576,1
<=50K,<=50K,0.9938589365672079,0.0061410634327920925,1
<=50K,<=50K,0.977718017324404,0.02228198267559597,1
<=50K,<=50K,0.9996966948127947,0.000303305187205362,1
<=50K,<=50K,0.8724774776289153,0.12752252237108477,1
<=50K,>50K,0.45855385640510493,0.5414461435948951,0
<=50K,<=50K,0.9957614221269587,0.004238577873041194,1
>50K,>50K,0.01364922815620428,0.9863507718437956,1
<=50K,<=50K,0.7877904720978071,0.21220952790219302,1
<=50K,>50K,0.22356726308723737,0.7764327369127626,0
<=50K,<=50K,0.9962570292322089,0.003742970767791107,1
<=50K,<=50K,0.9970879487963207,0.002912051203679263,1
<=50K,<=50K,0.9997829212730456,0.00021707872695442629,1
<=50K,<=50K,0.9999499058270178,5.009417298215077e-05,1
<=50K,<=50K,0.9771145746254212,0.022885425374578897,1
<=50K,<=50K,0.9219547463692823,0.07804525363071774,1
<=50K,>50K,0.04977343647921836,0.9502265635207815,0
>50K,>50K,0.29101473952502616,0.7089852604749739,1
>50K,<=50K,0.989817686625388,0.010182313374611953,0
>50K,>50K,0.3440642521550378,0.6559357478449621,1
<=50K,<=50K,0.8775156785410527,0.12248432145894729,1
<=50K,<=50K,0.9963294935986193,0.0036705064013806857,1
<=50K,<=50K,0.5693785996062981,0.43062140039370195,1
<=50K,<=50K,0.8049616761854995,0.19503832381450048,1
>50K,>50K,0.17146641459974313,0.8285335854002569,1
>50K,>50K,0.31630118056252443,0.6836988194374757,1
<=50K,<=50K,0.9996847824081285,0.0003152175918714107,1
<=50K,<=50K,0.9969473291825693,0.0030526708174305867,1
>50K,<=50K,0.9924447283033946,0.0075552716966052775,0
<=50K,<=50K,0.9992012165898739,0.0007987834101260897,1
>50K,>50K,0.08607304529042695,0.913926954709573,1
<=50K,>50K,0.2918965236790723,0.7081034763209276,0
<=50K,<=50K,0.9338410029650775,0.06615899703492248,1
<=50K,>50K,0.07944472587379194,0.9205552741262081,0
>50K,<=50K,0.8255320779242287,0.17446792207577141,0
<=50K,<=50K,0.9980463428158767,0.0019536571841232303,1
<=50K,<=50K,0.9742049909197859,0.025795009080214235,1
>50K,>50K,0.24457197991960453,0.7554280200803954,1
<=50K,<=50K,0.9959101614660385,0.004089838533961551,1
>50K,>50K,0.22808896637643733,0.7719110336235626,1
>50K,>50K,0.2184893752179876,0.7815106247820124,1
<=50K,<=50K,0.6939629810029443,0.30603701899705565,1
>50K,>50K,0.29787720624357206,0.7021227937564279,1
<=50K,<=50K,0.9993179617952709,0.0006820382047290326,1
<=50K,<=50K,0.980124790839135,0.01987520916086493,1
>50K,>50K,0.0937934294817771,0.906206570518223,1
<=50K,<=50K,0.9913917331472707,0.008608266852729304,1
>50K,>50K,0.027457573224937068,0.9725424267750629,1
<=50K,<=50K,0.9998857988248558,0.00011420117514417604,1
>50K,>50K,0.19883283878868419,0.8011671612113157,1
<=50K,<=50K,0.9020441351169755,0.0979558648830245,1
>50K,<=50K,0.9461955326371236,0.05380446736287628,0
<=50K,<=50K,0.9923538637182145,0.007646136281785456,1
>50K,>50K,0.2565146931573447,0.7434853068426552,1
<=50K,<=50K,0.5854179033233438,0.41458209667665624,1
<=50K,>50K,0.23070086225988978,0.7692991377401102,0
<=50K,>50K,0.3809103772507366,0.6190896227492634,0
<=50K,<=50K,0.9978962107826642,0.0021037892173356894,1
<=50K,<=50K,0.9917047754229663,0.008295224577033727,1
>50K,>50K,0.26384918552018094,0.736150814479819,1
<=50K,<=50K,0.9240695267520819,0.07593047324791814,1
<=50K,<=50K,0.9982122157200826,0.001787784279917423,1
<=50K,<=50K,0.5398724478495521,0.4601275521504479,1
>50K,>50K,0.20205202651347118,0.7979479734865288,1
<=50K,<=50K,0.9997158009088881,0.0002841990911120087,1
<=50K,>50K,0.4747627488452389,0.5252372511547612,0
<=50K,<=50K,0.9791573952167867,0.02084260478321319,1
<=50K,<=50K,0.999329847369029,0.0006701526309710901,1
<=50K,<=50K,0.9993088997280237,0.0006911002719763281,1
<=50K,<=50K,0.9989515632926356,0.0010484367073644667,1
<=50K,<=50K,0.9983303357796087,0.0016696642203911723,1
<=50K,<=50K,0.9130056927210851,0.08699430727891493,1
<=50K,<=50K,0.9983818584181786,0.0016181415818215122,1
<=50K,>50K,0.007618687358014503,0.9923813126419856,0
<=50K,<=50K,0.9861021863265444,0.01389781367345547,1
>50K,>50K,0.07971576126795242,0.9202842387320476,1
>50K,>50K,0.4138782926495229,0.5861217073504771,1
<=50K,<=50K,0.9997116382471561,0.00028836175284386304,1
<=50K,<=50K,0.9989534752315194,0.0010465247684806063,1
<=50K,<=50K,0.999997887945555,2.112054445079077e-06,1
>50K,>50K,0.0455679884841009,0.9544320115158992,1
<=50K,>50K,0.37051998822895416,0.6294800117710457,0
>50K,<=50K,0.9698508367989215,0.0301491632010785,0
<=50K,>50K,0.4532123416334844,0.5467876583665155,0
<=50K,<=50K,0.744521061600274,0.25547893839972596,1
>50K,<=50K,0.7963386330386015,0.20366136696139855,0
<=50K,<=50K,0.9842725101658351,0.01572748983416493,1
<=50K,<=50K,0.9921779062316426,0.007822093768357467,1
>50K,>50K,0.011803506013381091,0.9881964939866188,1
<=50K,<=50K,0.9981087532327676,0.001891246767232324,1
>50K,>50K,0.16279754161183668,0.8372024583881634,1
<=50K,<=50K,0.9995697664660528,0.0004302335339473071,1
<=50K,<=50K,0.9999422904589683,5.770954103175878e-05,1
>50K,<=50K,0.8974841269181587,0.10251587308184128,0
<=50K,<=50K,0.9802719800906113,0.019728019909388654,1
<=50K,<=50K,0.8092160077722416,0.1907839922277585,1
<=50K,<=50K,0.9998536991811717,0.00014630081882817964,1
>50K,>50K,0.25944275457204385,0.7405572454279562,1
<=50K,<=50K,0.9688425435573804,0.031157456442619504,1
>50K,>50K,0.1629189192441719,0.837081080755828,1
<=50K,<=50K,0.9998303038151145,0.0001696961848855579,1
>50K,>50K,0.057823732991300364,0.9421762670086997,1
>50K,>50K,0.01872262531420089,0.9812773746857992,1
<=50K,<=50K,0.9998249346053304,0.00017506539466965556,1
>50K,>50K,0.0763479183432904,0.9236520816567096,1
<=50K,<=50K,0.9977542004423968,0.0022457995576030923,1
<=50K,<=50K,0.9999716833014054,2.831669859461323e-05,1
<=50K,<=50K,0.9995848933845485,0.0004151066154514688,1
<=50K,<=50K,0.8062934613960007,0.19370653860399933,1
<=50K,<=50K,0.9929971520167317,0.007002847983268229,1
<=50K,<=50K,0.8669160469083336,0.13308395309166657,1
>50K,>50K,0.07625319855212195,0.923746801447878,1
>50K,<=50K,0.9895299285792541,0.010470071420745857,0
<=50K,<=50K,0.9999365148543453,6.348514565476128e-05,1
<=50K,<=50K,0.9715950622039494,0.028404937796050588,1
<=50K,<=50K,0.925413283500026,0.07458671649997402,1
<=50K,<=50K,0.7170859675068912,0.28291403249310876,1
<=50K,<=50K,0.9998757017166979,0.00012429828330216602,1
<=50K,<=50K,0.9994563871811194,0.0005436128188805189,1
<=50K,<=50K,0.9896398443096525,0.010360155690347646,1
>50K,>50K,0.08510902964949613,0.9148909703505039,1
>50K,<=50K,0.6358819004407785,0.36411809955922153,0
>50K,>50K,0.21966091381883224,0.7803390861811678,1
<=50K,<=50K,0.9557312579891155,0.04426874201088446,1
<=50K,>50K,0.024217974076232655,0.9757820259237675,0
<=50K,<=50K,0.812216903528469,0.18778309647153094,1
<=50K,>50K,0.25024906287459076,0.7497509371254092,0
<=50K,>50K,0.2844099114288959,0.7155900885711042,0
<=50K,<=50K,0.9998772689536611,0.00012273104633886458,1
>50K,<=50K,0.9921761304331466,0.00782386956685338,0
>50K,>50K,0.23472576624387995,0.76527423375612,1
<=50K,<=50K,0.9999977708422645,2.2291577355270805e-06,1
<=50K,<=50K,0.9999857585291729,1.424147082705113e-05,1
>50K,<=50K,0.979445997798871,0.02055400220112914,0
<=50K,<=50K,0.9379919564265108,0.06200804357348922,1
>50K,>50K,0.29099818326612115,0.7090018167338789,1
<=50K,<=50K,0.9999914219419898,8.578058010284412e-06,1
<=50K,<=50K,0.9919696887641635,0.008030311235836507,1
<=50K,<=50K,0.8266046519226912,0.17339534807730894,1
>50K,>50K,0.339579095877219,0.6604209041227811,1
>50K,>50K,0.019441126802475256,0.9805588731975248,1
<=50K,<=50K,0.9998411911308903,0.00015880886910971118,1
<=50K,<=50K,0.9999970876028961,2.912397104059411e-06,1
<=50K,<=50K,0.9680838318929533,0.031916168107046776,1
<=50K,<=50K,0.9027953247113216,0.09720467528867839,1
<=50K,>50K,0.06822021313073987,0.9317797868692602,0
<=50K,>50K,0.18673053079772106,0.8132694692022788,0
<=50K,<=50K,0.9999562486166463,4.375138335356452e-05,1
<=50K,<=50K,0.9981901549125053,0.0018098450874947708,1
<=50K,<=50K,0.9908078622086566,0.009192137791343483,1
<=50K,<=50K,0.999592297650586,0.0004077023494140091,1
>50K,>50K,0.033463030588977344,0.9665369694110227,1
>50K,>50K,0.19180788087009182,0.8081921191299082,1
<=50K,<=50K,0.6863574868901918,0.3136425131098082,1
>50K,>50K,0.44257534759752054,0.5574246524024794,1
<=50K,>50K,0.22553457186554815,0.7744654281344518,0
<=50K,<=50K,0.9982589701621376,0.0017410298378624466,1
<=50K,<=50K,0.9918658594594516,0.008134140540548512,1
>50K,<=50K,0.8319378666158261,0.16806213338417395,0
<=50K,<=50K,0.9620282717281661,0.037971728271833885,1
<=50K,<=50K,0.9999925907050082,7.409294991815304e-06,1
<=50K,<=50K,0.9985678832321422,0.0014321167678578877,1
<=50K,<=50K,0.9992916597394645,0.0007083402605353775,1
>50K,<=50K,0.8630990368868342,0.1369009631131658,0
<=50K,>50K,0.2644773331107854,0.7355226668892145,0
<=50K,<=50K,0.9955891107670585,0.004410889232941581,1
<=50K,<=50K,0.9837036684415645,0.016296331558435555,1
>50K,>50K,0.03255871749054549,0.9674412825094546,1
<=50K,<=50K,0.9989191463957676,0.0010808536042323628,1
>50K,<=50K,0.5490865833030834,0.4509134166969167,0
<=50K,<=50K,0.8373314108362113,0.16266858916378857,1
<=50K,>50K,0.1872293941148369,0.8127706058851631,0
<=50K,>50K,0.0763116265100215,0.9236883734899785,0
>50K,>50K,0.06147162153086278,0.9385283784691373,1
<=50K,<=50K,0.5925723400834926,0.40742765991650737,1
<=50K,<=50K,0.9831152082859413,0.01688479171405875,1
<=50K,<=50K,0.9996614408936882,0.0003385591063116946,1
<=50K,>50K,0.353016496823392,0.646983503176608,0
<=50K,<=50K,0.9986958482274005,0.0013041517725994067,1
<=50K,<=50K,0.8391514972227466,0.1608485027772534,1
<=50K,<=50K,0.545048100438342,0.454951899561658,1
<=50K,<=50K,0.9992235115481307,0.0007764884518693598,1
<=50K,>50K,0.019546678229719918,0.9804533217702802,0
>50K,>50K,0.13728835965121133,0.8627116403487886,1
<=50K,<=50K,0.9288087709327623,0.07119122906723774,1
<=50K,>50K,0.34672757626080924,0.6532724237391908,0
<=50K,<=50K,0.9987176382477132,0.001282361752286805,1
<=50K,<=50K,0.9999684557380637,3.154426193634542e-05,1
<=50K,<=50K,0.9983058095574058,0.0016941904425942361,1
>50K,>50K,0.17044140707189837,0.8295585929281016,1
>50K,>50K,0.24753635352510164,0.7524636464748984,1
<=50K,<=50K,0.9518036907865625,0.04819630921343759,1
<=50K,<=50K,0.9988070605682423,0.0011929394317576503,1
<=50K,>50K,0.461532766561206,0.5384672334387939,0
<=50K,<=50K,0.9999808753215842,1.912467841581567e-05,1
>50K,>50K,0.2780110400078122,0.7219889599921878,1
<=50K,<=50K,0.9992624918427724,0.0007375081572275793,1
<=50K,<=50K,0.9986455040558838,0.001354495944116251,1
<=50K,<=50K,0.9994424031177631,0.0005575968822369202,1
<=50K,<=50K,0.7729508328157759,0.2270491671842241,1
<=50K,>50K,0.435527828264222,0.5644721717357781,0
<=50K,<=50K,0.9997354060405489,0.0002645939594511695,1
>50K,<=50K,0.9327974829789647,0.06720251702103541,0
>50K,<=50K,0.9853560745897699,0.014643925410230092,0
>50K,>50K,0.010660686343022469,0.9893393136569775,1
<=50K,<=50K,0.9990516298024863,0.0009483701975137582,1
<=50K,<=50K,0.9923307813422116,0.007669218657788365,1
<=50K,<=50K,0.8219525070264571,0.17804749297354294,1
>50K,>50K,0.22293598919244276,0.7770640108075572,1
>50K,>50K,0.02487977200875251,0.9751202279912475,1
<=50K,<=50K,0.9755910829131451,0.02440891708685504,1
<=50K,<=50K,0.9997701392356374,0.0002298607643626185,1
<=50K,>50K,0.10651002557910887,0.8934899744208912,0
<=50K,<=50K,0.9999408002793211,5.919972067904387e-05,1
>50K,<=50K,0.9996678760216926,0.0003321239783073495,0
